1.722717285156085895e-02,1.588439941406098732e-02,1.002883911132716917e-02,7.179260253905566519e-03,6.340026855468146316e-03,6.324768066405647184e-03,6.855010986327471877e-03,8.234977722167184655e-03,9.624481201170959066e-03,1.290798187255736383e-02,1.857852935790838683e-02,3.368186950683273173e-02,5.680561065673286891e-02,4.849338531493678495e-02,2.218627929687288711e-02,1.742267608642412285e-02,1.172924041747935159e-02,1.451301574706892993e-02,9.196281433104592715e-03,1.125335693359267794e-02,9.050369262694450342e-03,1.226234436035039503e-02,1.138496398925672830e-02,1.866245269775212989e-02,2.456207275390391020e-01,3.585519790649072669e-01
1.947405254090645368e-02,1.854543496984733392e-02,1.237147394487094453e-02,8.276808785526931778e-03,7.338097545217169178e-03,7.280900086130194862e-03,7.792312661496086229e-03,1.048395779500077910e-02,1.401001291989192703e-02,2.015705749353326887e-02,2.987389642548521004e-02,5.466731266148031759e-02,8.648928725233955006e-02,7.211253768300761313e-02,3.801275839792002398e-02,2.602484388457350015e-02,1.797682493539446910e-02,1.390571167096862036e-02,1.076658053401877146e-02,1.038302110249435251e-02,9.938899655466078287e-03,1.059162360034096757e-02,1.299391688199390618e-02,1.646613910421496074e-02,2.701738802755335525e-02,4.370491494399907362e-01
2.671037333892892912e-02,1.521997507446327252e-02,1.330706787378168471e-02,1.415062737655903291e-02,1.436309036672761552e-02,1.423613077504151149e-02,1.401737532697595011e-02,1.640961976157446003e-02,1.757446476167990809e-02,2.435514336254794229e-02,2.949015915106490554e-02,5.431242497631798977e-02,6.288349292116761358e-02,6.970821872731448876e-02,3.969763629371121649e-02,3.423874399579093092e-02,2.463904425707634516e-02,2.370627990999476381e-02,1.968984104881134692e-02,2.035536100756241140e-02,1.946368270910227988e-02,1.861790233883188136e-02,1.792758269307507743e-02,1.790352329523368924e-02,4.623661048241882454e-02,3.307856281742088678e-01
3.048156146232280234e-02,2.809950278379306360e-02,1.082434966537371146e-02,6.719454022652179316e-03,5.051906621598404798e-03,4.684372794841175532e-03,4.848469382872609701e-03,5.416605086143428012e-03,6.561736999598209198e-03,8.120122955482044630e-03,1.066946800453194739e-02,1.417610222047797214e-02,1.725566000321043444e-02,1.647770749623635872e-02,1.220269012078245389e-02,9.737342677269158683e-03,7.675325508442195667e-03,6.650342068729653104e-03,5.668952323029780548e-03,5.540297762650923767e-03,5.634573556206779778e-03,6.816210758143715839e-03,1.104976096124410563e-02,3.019377219778387328e-02,3.605092168764884031e-02,6.933927908788987127e-01
1.754093170165848398e-02,1.620769500732267485e-02,9.520530700682686490e-03,6.943702697753244453e-03,5.990982055663491776e-03,6.197929382323628077e-03,7.158279418944630754e-03,8.743286132811667333e-03,1.092529296874895917e-02,1.532936096191260186e-02,2.438163757323986644e-02,4.825973510741727451e-02,8.886337280272590955e-02,7.663154602050051278e-02,3.779315948485967996e-02,2.630233764648187006e-02,1.704120635986165755e-02,1.496887207031107406e-02,1.060962677001851991e-02,9.957313537596707356e-03,8.187294006346875624e-03,9.034156799315545827e-03,1.028823852538964488e-02,1.948165893554501885e-02,5.038261413573738579e-02,4.432592391967350998e-01
1.593348963474673641e-02,1.555944595261449237e-02,9.282645915596340891e-03,6.909203788252048749e-03,5.875763511845435820e-03,5.708986303059666867e-03,5.930713228034966561e-03,7.766226554787010808e-03,9.933366238893416231e-03,1.472941602912000193e-02,2.380961562191280870e-02,4.950487413622425142e-02,8.459460605872827499e-02,6.087271717669699711e-02,3.355210389930574771e-02,2.060035939042249506e-02,1.365934260858703460e-02,1.044141010611942741e-02,8.354284921025847618e-03,7.997593780848192418e-03,7.693924296642891229e-03,7.871305836623130464e-03,9.089839893878688681e-03,1.481425067867576766e-02,1.268480457181516419e-01,4.226664687191102887e-01
3.390432066703916170e-02,3.646969508098928808e-02,9.200202217466481661e-03,2.504778426443287839e-03,1.153055076558652048e-03,9.972368229696449912e-04,9.184620392107581107e-04,1.055668668065522665e-03,1.256501083802464896e-03,1.738239184481811701e-03,2.386183422322765788e-03,3.484702110125265356e-03,4.656368811418160232e-03,4.579325341588039514e-03,2.695222958607629629e-03,2.443316781972068325e-03,1.757283637698245880e-03,1.952056454684504647e-03,1.293724333270949902e-03,1.530481513029802220e-03,1.543466367495552934e-03,3.144931751604791541e-03,9.092427925400750968e-03,3.996997901647345031e-02,4.307638903316318019e-02,7.871959812740744189e-01
2.560522392760202631e-02,2.207135254566155655e-02,1.353224011589955304e-02,9.412082028454334809e-03,7.379459937882085901e-03,6.925612653455545144e-03,7.217948448762320779e-03,8.709507050783354964e-03,1.073809135412760914e-02,1.443428178263344262e-02,2.002580953595972657e-02,3.174427562904431205e-02,4.167803976735549171e-02,3.600737138436051893e-02,2.379952547924304648e-02,1.789143520724202283e-02,1.326493860140634182e-02,1.164255569319829625e-02,9.263491458464150757e-03,9.122976462929954442e-03,8.661861161493023681e-03,1.056850429055185628e-02,1.410560590227472044e-02,2.304526682505374235e-02,3.465632777787368279e-02,5.684962149782065710e-01
1.109959282256017289e-02,7.850722980408919929e-03,8.034540616214846248e-03,8.303854826814225862e-03,7.790875378053501756e-03,9.306302166267474418e-03,1.121287578416150024e-02,1.639183080227497868e-02,2.065597247009849993e-02,3.094548524649069765e-02,4.467409774394958538e-02,7.607912707995509449e-02,1.228649902213029971e-01,9.705357429115921142e-02,5.799232668239989036e-02,4.032445950133260737e-02,2.639493005310910440e-02,2.127368522298120693e-02,1.537869639097255020e-02,1.364311592266543270e-02,1.080462963952275729e-02,1.064004873304535796e-02,9.618364664263582414e-03,9.772258498891800080e-03,7.666905344602993611e-02,2.352245888148603303e-01
1.278361075543955894e-02,9.816474605205323736e-03,7.323943661970580207e-03,8.387537345282391685e-03,8.022193768671272845e-03,8.966282543745800887e-03,9.746478873237773149e-03,1.339991463934897195e-02,1.595390524967717216e-02,2.314980793853638197e-02,3.317968416559399086e-02,6.040119504907206366e-02,1.026086214255053225e-01,8.438583013229460084e-02,4.789244558257824830e-02,3.357063593682738795e-02,2.316175842936010754e-02,1.968075117370556015e-02,1.528979940247284820e-02,1.352966282543516426e-02,1.143491250533308808e-02,1.213657703798341585e-02,1.215535638070641862e-02,1.577976952624570578e-02,1.047067861715570286e-01,2.925360648740431002e-01
2.761912112788460910e-02,2.682154986103372704e-02,1.103735720900092879e-02,8.361634249243127606e-03,8.464546670772274406e-03,8.027168879273403543e-03,9.287846043005443600e-03,1.053565915404634096e-02,1.340434290417129130e-02,1.782957702992457941e-02,2.235772357720701084e-02,3.084799835336157064e-02,3.828342080884238746e-02,3.668827827514061640e-02,2.459606874546594116e-02,1.943758361631748796e-02,1.561695996704793449e-02,1.344293506224472114e-02,1.218225789851268108e-02,1.170628794894038038e-02,1.027837810022347656e-02,1.014973757331204436e-02,1.216939384582153838e-02,1.884583719252489603e-02,2.181743336417899318e-02,5.601909025412161736e-01
2.455143131075132254e-02,2.489385015748425689e-02,9.153997169327085862e-03,5.958087933153040881e-03,4.782449892703303021e-03,6.072227548730685376e-03,7.681596128375471448e-03,8.663196822343214101e-03,1.158517098113091143e-02,1.673286764368267857e-02,2.444870565673144119e-02,3.854494818057053324e-02,5.532347167048426440e-02,4.232296945619056644e-02,2.773592658536760264e-02,2.055654476553376783e-02,1.399351686981921070e-02,1.027256540198800104e-02,8.172396475359342341e-03,6.791307126869845258e-03,7.133725973602778742e-03,8.149568552243814309e-03,1.052367255625881806e-02,1.714377025976219701e-02,2.541889238914141896e-02,5.633931424912530517e-01
1.398799759404596374e-02,1.361548556429980836e-02,8.653215223094154820e-03,6.845335739280249999e-03,7.327209098860138284e-03,8.865102799647013240e-03,1.032781058617319829e-02,1.465100065616297201e-02,1.763109689413220812e-02,2.593230533682403319e-02,3.418566819771359788e-02,6.319034339455407989e-02,8.438251859139724032e-02,9.019575678037163036e-02,4.705612970252109895e-02,3.603455818021515655e-02,2.253868657042099391e-02,2.011223206473503403e-02,1.347194881889303419e-02,1.544387029745753967e-02,1.135649059492175282e-02,1.434342191600559632e-02,1.326689632545478316e-02,1.528666338582154727e-02,5.022419072614206503e-02,3.410740649605133457e-01
2.590861344536454433e-02,2.688025210082621921e-02,1.057773109243141836e-02,5.761554621845713271e-03,4.816176470585705957e-03,5.294117647056043388e-03,5.441176470585377782e-03,7.132352941172724614e-03,9.805672268902412142e-03,1.250525210083376811e-02,1.791491596637714498e-02,2.641281512603654846e-02,3.826680672266898064e-02,3.210084033611759063e-02,2.252100840334951559e-02,1.766281512604114465e-02,1.338760504200977620e-02,1.105567226890175579e-02,8.975840336129739180e-03,8.114495798315066177e-03,7.983193277306730937e-03,8.403361344533401625e-03,1.129201680671675784e-02,2.130777310923250706e-02,2.320378151259285676e-02,6.172741596635413774e-01
1.913777470747207721e-02,1.948857994040656405e-02,1.446936660765161912e-02,1.030827684469026208e-02,9.234273131552376071e-03,9.746988471995085210e-03,1.129592850049042710e-02,1.429126548939257252e-02,1.738374854279964993e-02,2.353093562452855322e-02,3.380143344413356205e-02,5.756444022275723771e-02,9.394024437627156165e-02,6.986960839338227092e-02,3.997020854019690123e-02,2.669897672810613715e-02,1.987716419842629895e-02,1.666594706617985713e-02,1.363822805577606830e-02,1.219722809895287460e-02,1.099369629980840972e-02,1.029748283752304587e-02,1.205150900219547315e-02,1.394046025645808741e-02,2.046004058545590476e-02,3.991461940328573932e-01
3.946837445420815771e-02,2.952713009370084435e-02,2.023710079658986097e-02,1.012889114872066697e-02,5.546677642994644365e-03,4.421805767414610164e-03,3.918387771078791701e-03,4.124698352743470277e-03,4.629125202779360571e-03,6.358300444702390253e-03,8.953576588137043824e-03,1.438928032412379113e-02,1.855786381282038475e-02,1.885749336174170204e-02,1.039068868388929277e-02,8.453185152901441721e-03,5.684386173054441910e-03,5.380216782482800074e-03,4.960533643252940106e-03,6.533336561664844673e-03,6.716947935077908355e-03,1.153624206032079907e-02,2.091454605618806029e-02,3.045325779036673827e-02,4.690867049223753499e-02,6.529492829067571336e-01
2.420634920634371842e-02,2.472335600906468839e-02,1.499092970521202078e-02,8.188208616778188190e-03,6.324263038547319089e-03,6.024943310656230393e-03,6.530612244896477972e-03,7.950113378683005064e-03,1.016326530612014431e-02,1.435600907029152898e-02,2.153514739228536493e-02,3.484353741495808260e-02,5.142176870747133116e-02,4.310204081631675843e-02,2.733560090702328096e-02,2.066666666666197930e-02,1.498866213151587613e-02,1.210657596371607532e-02,1.026530612244665186e-02,9.517006802718930986e-03,9.249433106573865665e-03,1.036054421768472546e-02,1.475283446711683592e-02,2.026984126983667409e-02,2.690022675736351496e-02,5.492267573694900040e-01
2.434765154556286712e-02,2.235715241536090359e-02,1.459779013974046684e-02,9.270038806369155018e-03,6.520617078625599340e-03,6.140677868899173733e-03,6.035537458660414009e-03,6.862323411901566708e-03,7.723041042992500986e-03,1.003087304773326791e-02,1.257957217411191826e-02,1.929852229932426874e-02,2.519594349180740225e-02,2.563609948194330024e-02,1.713024029362767223e-02,1.501978551356239651e-02,1.127152988855062779e-02,1.114488348530848563e-02,8.975167746744998343e-03,9.733612433330957048e-03,9.631339488825982342e-03,1.306274015025458111e-02,1.896446254133839215e-02,3.212278488271912147e-02,4.872158819368542504e-02,6.076260251189707917e-01
3.315553013305930913e-02,2.930652124012274318e-02,1.686862740742308200e-02,8.751786362188693214e-03,5.358160991032768702e-03,4.629732471436501934e-03,4.253485720209205199e-03,4.624179013853811290e-03,4.809757054742059418e-03,5.735796106655738531e-03,6.957556774847698314e-03,1.045160717062394717e-02,1.365780334836405943e-02,1.182099725288910178e-02,8.100180672486315125e-03,6.892766436382972983e-03,5.414621143123458068e-03,5.909341656114823309e-03,5.062439374754488033e-03,6.064838468430163929e-03,6.442936372185023922e-03,1.024196414687737235e-02,1.869154985894131218e-02,3.613958800749179218e-02,5.897494279938416545e-02,6.716832900163330899e-01
2.314062193553758501e-02,2.333456819716889230e-02,1.037939375449341110e-02,6.820806729280783770e-03,5.498049641525692456e-03,5.003377715791910811e-03,5.564514371635297628e-03,6.895988145306402792e-03,8.705790058618764066e-03,1.269585303667407350e-02,2.015406742356336267e-02,3.603042123384296580e-02,5.575301270456364811e-02,4.504674322821972110e-02,2.545817080345775044e-02,1.737889254505247533e-02,1.158665475386131891e-02,1.017128287824858174e-02,7.317657826493569745e-03,7.389570485300683139e-03,6.637756325044494657e-03,7.773104665605289933e-03,9.354093573622289381e-03,2.224062411470916281e-02,3.035150035955998596e-02,5.793174834927129480e-01
2.601212980466019106e-02,2.629506185122269107e-02,1.222100620170337229e-02,7.384215500944413951e-03,5.590239777136024255e-03,5.076194740157999145e-03,5.266888866778878658e-03,6.152994726892208922e-03,7.542781812754167925e-03,1.000418697973563982e-02,1.508245448213951789e-02,2.711276655722201154e-02,3.815022551652839933e-02,3.352071104035735105e-02,1.887664577322127266e-02,1.406680098165874124e-02,9.350230491160772817e-03,9.328466487579041913e-03,6.940644380326279304e-03,7.653674592908701370e-03,7.040136968128478216e-03,9.384431068217779018e-03,1.177639869996229861e-02,2.643393692169659220e-02,4.649723908068367079e-02,6.072395366961198526e-01
3.001003783491506399e-02,2.736468226391678554e-02,1.340398424832007530e-02,7.524129410856013334e-03,5.380665585668852578e-03,4.708516716855659298e-03,4.718940622345582647e-03,5.339356034282860368e-03,6.379430159832970813e-03,8.646436568604407014e-03,1.251216122307109366e-02,2.068527526831824906e-02,2.935719249478691353e-02,2.530731217666491728e-02,1.557717550768220223e-02,1.168519805420385749e-02,7.843795845880323012e-03,7.661570535093519332e-03,5.739325148636949085e-03,6.123851440043003372e-03,6.112655393405678518e-03,8.287390935062609321e-03,1.261987491313363262e-02,2.897652690911786677e-02,4.353833680796681538e-02,6.444961779012954306e-01
1.096778689639474509e-02,1.103083922651017582e-02,7.981097575137477071e-03,6.215632331905402916e-03,5.299714273386507517e-03,6.066297865842540035e-03,8.379322817971778664e-03,1.186047514908163993e-02,1.686815757772299265e-02,2.657821641549939704e-02,3.993535476889995689e-02,6.520938351411700862e-02,8.184856157721027980e-02,8.710181623893278879e-02,4.909121681039862323e-02,3.602611030174322077e-02,2.192229961802834651e-02,2.116899020033345680e-02,1.258723621725424055e-02,1.378854903313772064e-02,9.109402429834666942e-03,1.094455709056274366e-02,8.405871167494066015e-03,8.920245439488373035e-03,1.377129260594823490e-01,2.849799394032976330e-01
2.690907606658021062e-02,2.752884841571068969e-02,1.251360115662060631e-02,7.517827853664173568e-03,5.358828855826626957e-03,4.586530209336479695e-03,4.873322613526840687e-03,5.663881450545962468e-03,7.184847908724054620e-03,9.827204891152097402e-03,1.498194926459607036e-02,2.595524964365496581e-02,3.748387464056560786e-02,3.188766330786231562e-02,1.862002369528053397e-02,1.296688353328102720e-02,8.922788395540547438e-03,8.837932216023549475e-03,6.595151167523649952e-03,7.430823416437884639e-03,6.779901330522684379e-03,9.077462950609505726e-03,1.155655234713142548e-02,2.627319178463004626e-02,3.649352783658241228e-02,6.241730550479626105e-01
2.535554935859916578e-02,2.456079196875030762e-02,1.350390407137931972e-02,8.651701059670488525e-03,7.738427216949429754e-03,8.073061907412106691e-03,8.700501952029628117e-03,1.079894032347267219e-02,1.495398773005092441e-02,2.091466815391737621e-02,2.840909090907110454e-02,4.353039598435336915e-02,5.210540992745948952e-02,4.524539877297459323e-02,3.296848856662509125e-02,2.419827105408240558e-02,1.817484662575419990e-02,1.411042944784292319e-02,1.033881762408648923e-02,9.348856664801067501e-03,9.153653095364505665e-03,9.606804238699381479e-03,1.177495817065548310e-02,1.504461795871789992e-02,2.230897936417853417e-02,5.104294478524048495e-01
2.177674418603638140e-02,2.499069767440698087e-02,6.572093023252757564e-03,4.195348837207350974e-03,3.576744186044848121e-03,3.976744186044662253e-03,4.293023255811956665e-03,6.134883720927379255e-03,7.465116279066295185e-03,1.030697674418125202e-02,1.267906976743596315e-02,2.196279069766420358e-02,3.124186046510174855e-02,4.460930232556064440e-02,2.606046511626694887e-02,2.538139534882540363e-02,1.541395348836492422e-02,1.518139534883014737e-02,1.079069767441358588e-02,1.192558139534329043e-02,1.042790697673933592e-02,1.264651162790109487e-02,1.421395348836548139e-02,3.347906976742628937e-02,5.700465116276418054e-02,5.636930232555518172e-01
4.673299969529737946e-02,2.898617440807724557e-02,1.806577623453732226e-02,1.460364225175704578e-02,9.250381243199845907e-03,8.042313428309778855e-03,6.423153281321995235e-03,7.254837057350469083e-03,7.137851841621986257e-03,8.320637405017953722e-03,1.036426171076073634e-02,1.223478297086905663e-02,1.372731265011326723e-02,1.275986464496329381e-02,1.103577584726589227e-02,9.162697133971752991e-03,7.677912884376023213e-03,7.864168546394699824e-03,6.911188419267363416e-03,8.432873064829914458e-03,9.750765226528171001e-03,1.507187539503506910e-02,1.915488594124127586e-02,3.145382445202889177e-02,5.399485148138609414e-02,6.155851927844701033e-01
2.986378069631438065e-02,2.281119065065769294e-02,1.697386468256141187e-02,1.243484959509939466e-02,9.242620671513848002e-03,8.113409616143091654e-03,7.794374612479273642e-03,8.765383386881282074e-03,1.021137478157900860e-02,1.365875655261771481e-02,1.855889371136468929e-02,2.927869530090264349e-02,4.009356856997763757e-02,3.448321214512393290e-02,2.312120699697412310e-02,1.775134810138407140e-02,1.338669372263820434e-02,1.195836386524577744e-02,1.058978261277979116e-02,1.104672791838073528e-02,1.110159141724400590e-02,1.378915130676535393e-02,1.785318377393164957e-02,2.470097514232475616e-02,4.243729214812985012e-02,5.399797080209480793e-01
2.116414286626917482e-02,1.917832726343242367e-02,1.220880454922930285e-02,9.083764615678929094e-03,7.317104338380467365e-03,7.143952463100943298e-03,7.965625199667245027e-03,9.991693821480417820e-03,1.311162226055759446e-02,1.730049198134193944e-02,2.400996741422120259e-02,3.575682065043538777e-02,4.538368155389142095e-02,4.213596575298433899e-02,3.012970417225543929e-02,2.292696952271273958e-02,1.680084339658700562e-02,1.360743722445763304e-02,1.089323365919041102e-02,9.832598556002183215e-03,9.271612037568892697e-03,1.085809213468718649e-02,1.422720592933268170e-02,2.031244009967284742e-02,4.276404063637833514e-02,5.266238579004199893e-01
1.773525791651026084e-02,1.571183469470020452e-02,1.155309387936709516e-02,1.063928984371093935e-02,9.604266905365704474e-03,1.134795419789326465e-02,1.286785274699482617e-02,1.703591809330402135e-02,2.005706612955497972e-02,2.666815859159797283e-02,3.342844354925830069e-02,5.937861325569786936e-02,8.267129163395371683e-02,7.585505949043690188e-02,4.461788072055814652e-02,3.785759576289782213e-02,2.915780836221219113e-02,2.763790981311062961e-02,2.063518705007214016e-02,1.746484651820384704e-02,1.501249487149396503e-02,1.565588750884370703e-02,1.302636977358824152e-02,1.416396255267039252e-02,2.790832121141703995e-02,3.323076349256533502e-01
1.631293346491816121e-02,1.601988675596753564e-02,1.060020681686918258e-02,7.861735847020233370e-03,7.319431017812753383e-03,8.521933030403251730e-03,9.842327397169288450e-03,1.353741061232832839e-02,1.752554053643799042e-02,2.701755922405710622e-02,3.734492944983432844e-02,5.807377366687054010e-02,7.002132167431730780e-02,7.063773026900656282e-02,4.661800519398458936e-02,3.696430556349616231e-02,2.348415695176737927e-02,1.966444467647991343e-02,1.395845473438382493e-02,1.303889437181461955e-02,1.126377235322864601e-02,1.218670106877429472e-02,1.255721989618313085e-02,1.405276861772425563e-02,3.077327279279213831e-02,3.948012840160216586e-01
1.590630740967057324e-02,1.593692590324068126e-02,1.032455603184007260e-02,8.086344151865251795e-03,8.462951622777567171e-03,1.017452541334654820e-02,1.138395590936577308e-02,1.502449479485149300e-02,1.744947948560396367e-02,2.334966319656358105e-02,3.158909981627936597e-02,4.943049601958070249e-02,6.330067360683916400e-02,6.479791794241739067e-02,4.093080220451900120e-02,3.323943661970812924e-02,2.180649112063018716e-02,2.006429883649109985e-02,1.475199020207754001e-02,1.556338028168537634e-02,1.239130434782229236e-02,1.425290875688479779e-02,1.440600122473533265e-02,1.650336803428766042e-02,4.755358236373314479e-02,4.033190447028771053e-01
1.531158164418195723e-02,1.572451209403489744e-02,1.039861351819443974e-02,8.403285359051042291e-03,8.445482631298788234e-03,9.132695350762073602e-03,9.901288523846009382e-03,1.327104212191597583e-02,1.621580890663364832e-02,2.296134428452325724e-02,2.954110466429672385e-02,4.468088312861286104e-02,5.462738301558145437e-02,5.723155753144232305e-02,3.576821641171402943e-02,3.191018009192015531e-02,2.320247155451037394e-02,2.335619018912716421e-02,1.574259663928392894e-02,1.724964207670341351e-02,1.236078667771460700e-02,1.552558209629552322e-02,1.322583075879339189e-02,1.495893301182579793e-02,1.005651420390021589e-01,3.802878456784326011e-01
2.278287059566157582e-02,1.454083533904084943e-02,1.164662419972571639e-02,1.302943020355148973e-02,1.161228238615646252e-02,1.103285561678587524e-02,1.095613454391839402e-02,1.315985602742620643e-02,1.419924389555944980e-02,2.144719325088297046e-02,2.586632704804982599e-02,5.176955327876448659e-02,7.031851666746784246e-02,8.704553724478965304e-02,4.051420655066292204e-02,3.669020907588237818e-02,2.341929016201943492e-02,2.587619118598993156e-02,1.887740264826461012e-02,1.977942326212083976e-02,1.840027064271732710e-02,1.978526867719645685e-02,1.827349820326487281e-02,1.856978767991023654e-02,5.303362428886677915e-02,3.273735673252868295e-01
